CustomerID,Age,Gender,State,City_Tier,Tenure_Months,Plan_Type,Contract_Type,Voice_Service,Internet_Service,SMS_Pack,OTT_Subscriptions,Music_Streaming,Caller_Tune,Data_Rollover,Paperless_Billing,Payment_Method,Monthly_Charges_INR,Total_Charges_INR,Num_Support_Calls,App_Usage_Minutes,Avg_Monthly_GB_Usage,Avg_Monthly_Call_Minutes,Network_Quality,Satisfaction_Score,Churned
CUST_02024,18,Male,Delhi,Tier 1,72,Postpaid,Monthly Bill,Yes,4G,Yes,Disney+ Hotstar,Spotify,Yes,Yes,Yes,UPI,1283.77,92740.88,3,63.0,24.5,107.0,3,5,0
CUST_02025,18,Female,Delhi,Tier 1,31,Prepaid,Monthly Recharge,Yes,No Internet,No,Prime Video,Gaana,Yes,Yes,No,UPI,482.74,14400.51,4,203.0,0.0,21.0,4,4,0
CUST_02026,37,Male,Tamil Nadu,Tier 2,1,Prepaid,Annual Recharge,Yes,4G,Yes,Disney+ Hotstar,Spotify,Yes,Yes,Yes,Cash/Cheque,1114.98,1693.71,1,103.0,1.0,134.0,3,4,0
CUST_02027,58,Male,Tamil Nadu,Tier 2,6,Postpaid,Monthly Bill,Yes,4G,Yes,None,Gaana,No,No,No,UPI,915.5,5119.09,5,48.0,34.4,202.0,4,5,0
CUST_02028,51,Male,Tamil Nadu,Tier 1,72,Prepaid,Annual Recharge,Yes,4G,Yes,Multiple,None,Yes,No,No,UPI,1085.49,78525.46,1,109.0,25.6,6.0,1,4,0
CUST_02029,37,Male,Tamil Nadu,Tier 1,39,Prepaid,Quarterly Recharge,No,5G,No,None,Spotify,No,No,Yes,UPI,701.42,27543.51,2,276.0,9.3,0.0,4,3,0
CUST_02030,28,Female,Rajasthan,Tier 1,20,Prepaid,Monthly Recharge,Yes,4G,Yes,None,JioSaavn,No,No,Yes,UPI,667.16,12857.66,0,66.0,45.7,352.0,4,4,1
CUST_02031,45,Male,Karnataka,Tier 3,6,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Disney+ Hotstar,JioSaavn,No,No,No,UPI,679.12,4679.99,4,30.0,0.0,1161.0,3,3,0
CUST_02032,22,Female,Madhya Pradesh,Tier 1,1,Prepaid,Quarterly Recharge,Yes,4G,Yes,Prime Video,Spotify,No,No,No,UPI,806.71,1766.94,1,37.0,16.3,171.0,5,3,1
CUST_02033,41,Female,Madhya Pradesh,Tier 1,1,Prepaid,Monthly Recharge,Yes,5G,Yes,Multiple,None,No,Yes,No,Net Banking,1234.26,859.58,3,77.0,5.1,506.0,3,5,1
CUST_02034,41,Male,Uttar Pradesh,Tier 3,22,Prepaid,Monthly Recharge,Yes,4G,No,None,None,No,No,No,Net Banking,505.39,10791.32,0,285.0,90.0,411.0,4,5,0
CUST_02035,48,Male,Punjab,Tier 2,1,Prepaid,Quarterly Recharge,Yes,5G,No,None,None,No,Yes,Yes,UPI,784.15,818.5,3,51.0,48.5,112.0,4,3,1
CUST_02036,70,Male,Delhi,Tier 2,72,Prepaid,Quarterly Recharge,Yes,4G,No,None,None,No,No,Yes,Net Banking,397.69,29067.51,2,99.0,6.9,128.0,3,5,0
CUST_02037,40,Male,Maharashtra,Tier 2,4,Prepaid,Quarterly Recharge,Yes,5G,Yes,None,Gaana,Yes,No,No,UPI,916.65,4278.83,1,16.0,111.8,207.0,1,4,1
CUST_02038,28,Female,Gujarat,Tier 3,29,Prepaid,Monthly Recharge,Yes,4G,Yes,Multiple,None,No,Yes,No,Net Banking,1001.62,28867.86,2,77.0,12.0,86.0,2,3,1
CUST_02039,34,Female,Uttar Pradesh,Tier 1,4,Prepaid,Monthly Recharge,Yes,4G,Yes,Prime Video,Spotify,Yes,No,Yes,UPI,908.13,3701.45,2,106.0,13.8,160.0,4,1,1
CUST_02040,18,Male,Gujarat,Tier 3,18,Prepaid,Annual Recharge,Yes,4G,Yes,Disney+ Hotstar,None,Yes,No,Yes,Net Banking,1046.69,18664.49,2,44.0,4.5,339.0,5,3,0
CUST_02041,25,Male,Punjab,Tier 3,2,Postpaid,Monthly Bill,Yes,5G,No,None,None,No,No,No,Net Banking,1033.71,1860.95,1,81.0,20.9,112.0,4,4,1
CUST_02042,29,Male,Bihar,Tier 2,34,Postpaid,Monthly Bill,Yes,4G,No,Disney+ Hotstar,Gaana,No,Yes,No,UPI,1123.25,37924.69,1,21.0,90.6,135.0,4,4,0
CUST_02043,28,Female,Rajasthan,Tier 2,21,Prepaid,Quarterly Recharge,Yes,4G,Yes,None,Gaana,No,No,No,UPI,689.73,13802.56,0,49.0,14.2,906.0,3,3,0
CUST_02044,36,Male,Kerala,Tier 2,2,Postpaid,Monthly Bill,Yes,4G,Yes,Disney+ Hotstar,JioSaavn,No,No,Yes,UPI,1156.11,2743.8,3,140.0,30.1,255.0,4,4,1
CUST_02045,24,Male,Maharashtra,Tier 1,45,Postpaid,Annual Contract,Yes,4G,Yes,Prime Video,None,No,No,Yes,Net Banking,971.46,43766.68,2,18.0,96.0,493.0,3,5,1
CUST_02046,49,Male,Karnataka,Tier 1,19,Prepaid,Monthly Recharge,Yes,5G,No,None,Gaana,No,No,Yes,Credit Card,885.81,17593.31,1,7.0,36.6,126.0,2,3,1
CUST_02047,35,Female,Telangana,Tier 3,61,Prepaid,Monthly Recharge,Yes,4G,Yes,None,None,No,No,No,Credit Card,534.32,33005.67,4,95.0,8.4,362.0,4,4,0
CUST_02048,34,Female,Uttar Pradesh,Tier 2,59,Postpaid,Monthly Bill,Yes,4G,No,Disney+ Hotstar,Gaana,No,Yes,No,Net Banking,1226.34,72153.97,2,30.0,10.5,460.0,4,2,0
CUST_02049,30,Male,Uttar Pradesh,Tier 2,60,Prepaid,Monthly Recharge,No,4G,No,None,None,No,No,Yes,Credit Card,495.72,29172.58,0,54.0,6.7,0.0,4,5,0
CUST_02050,37,Male,Delhi,Tier 3,1,Prepaid,Monthly Recharge,Yes,4G,Yes,Disney+ Hotstar,Gaana,No,Yes,Yes,Credit Card,1041.54,1975.23,1,178.0,73.4,230.0,4,4,0
CUST_02051,45,Female,Gujarat,Tier 2,3,Prepaid,Quarterly Recharge,Yes,4G,No,None,None,Yes,No,Yes,Debit Card,599.12,948.09,3,15.0,55.9,740.0,4,3,1
CUST_02052,23,Male,Karnataka,Tier 1,72,Prepaid,Quarterly Recharge,Yes,4G,Yes,None,JioSaavn,No,Yes,No,UPI,653.82,46904.1,5,119.0,25.3,487.0,4,5,0
CUST_02053,26,Female,Rajasthan,Tier 2,16,Prepaid,Monthly Recharge,Yes,4G,Yes,Prime Video,Gaana,No,No,Yes,Credit Card,928.61,14694.62,1,57.0,2.1,898.0,4,2,1
CUST_02054,31,Male,Karnataka,Tier 2,6,Prepaid,Quarterly Recharge,No,4G,No,None,JioSaavn,No,No,No,UPI,533.01,2874.52,1,4.0,39.2,0.0,4,3,0
CUST_02055,18,Female,Maharashtra,Tier 1,35,Prepaid,Quarterly Recharge,Yes,5G,Yes,None,JioSaavn,No,Yes,Yes,UPI,814.57,28084.28,4,16.0,63.8,447.0,5,2,0
CUST_02056,24,Male,Tamil Nadu,Tier 3,7,Prepaid,Quarterly Recharge,Yes,4G,Yes,Prime Video,None,No,No,Yes,Debit Card,782.98,4870.23,4,55.0,34.7,6.0,3,5,0
CUST_02057,28,Female,Delhi,Tier 1,31,Postpaid,Monthly Bill,Yes,No Internet,No,None,None,No,Yes,Yes,Cash/Cheque,392.05,11790.76,4,20.0,0.0,110.0,5,4,0
CUST_02058,46,Female,Punjab,Tier 2,43,Prepaid,Monthly Recharge,Yes,4G,No,None,JioSaavn,No,No,Yes,Net Banking,618.75,26580.65,0,35.0,8.3,24.0,3,3,0
CUST_02059,38,Female,Maharashtra,Tier 1,36,Prepaid,Monthly Recharge,Yes,5G,Yes,None,Gaana,No,Yes,Yes,UPI,934.34,33789.09,1,95.0,62.8,566.0,4,5,0
CUST_02060,37,Female,Karnataka,Tier 2,7,Prepaid,Quarterly Recharge,No,4G,No,None,None,Yes,Yes,No,UPI,474.02,3055.66,4,150.0,14.7,0.0,5,5,0
CUST_02061,46,Female,West Bengal,Tier 2,12,Prepaid,Annual Recharge,Yes,4G,No,Prime Video,None,No,No,Yes,UPI,727.13,8460.47,1,46.0,6.9,281.0,3,2,0
CUST_02062,33,Male,West Bengal,Tier 2,12,Postpaid,Annual Contract,Yes,5G,Yes,Prime Video,JioSaavn,No,No,No,Net Banking,1336.42,15515.84,3,57.0,38.5,209.0,5,4,0
CUST_02063,40,Female,Maharashtra,Tier 3,16,Prepaid,Monthly Recharge,Yes,5G,No,Multiple,None,Yes,Yes,Yes,UPI,1117.19,17958.81,1,71.0,33.8,24.0,5,4,0
CUST_02064,33,Female,Maharashtra,Tier 1,4,Prepaid,Annual Recharge,Yes,4G,No,None,JioSaavn,No,No,Yes,Debit Card,705.24,2845.01,3,15.0,18.3,574.0,4,5,0
CUST_02065,38,Male,Bihar,Tier 3,14,Prepaid,Monthly Recharge,Yes,4G,No,None,Spotify,No,No,Yes,Net Banking,656.37,9378.95,3,73.0,10.5,505.0,4,4,0
CUST_02066,27,Female,Rajasthan,Tier 2,17,Prepaid,Monthly Recharge,Yes,4G,No,Multiple,Gaana,Yes,Yes,Yes,UPI,1125.54,18863.57,2,132.0,37.3,503.0,2,2,1
CUST_02067,18,Female,Tamil Nadu,Tier 3,18,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Disney+ Hotstar,None,No,Yes,Yes,UPI,597.11,10292.62,0,180.0,0.0,2062.0,4,5,0
CUST_02068,33,Female,Uttar Pradesh,Tier 2,41,Prepaid,Monthly Recharge,Yes,5G,No,Prime Video,None,No,No,No,Net Banking,960.99,39390.82,5,17.0,75.2,729.0,5,4,0
CUST_02069,53,Male,Delhi,Tier 1,17,Prepaid,Monthly Recharge,Yes,4G,Yes,Netflix,None,Yes,No,Yes,Debit Card,880.3,15225.38,5,155.0,44.3,124.0,5,4,0
CUST_02070,47,Male,Tamil Nadu,Tier 1,6,Prepaid,Monthly Recharge,Yes,5G,No,Netflix,Spotify,No,No,Yes,Debit Card,1036.18,5773.54,0,167.0,107.3,63.0,3,1,0
CUST_02071,47,Male,Rajasthan,Tier 3,26,Postpaid,Annual Contract,Yes,4G,Yes,None,JioSaavn,No,No,Yes,Cash/Cheque,892.29,22885.75,1,115.0,33.7,239.0,1,4,0
CUST_02072,51,Male,Punjab,Tier 3,38,Prepaid,Annual Recharge,Yes,5G,No,Prime Video,Gaana,No,Yes,No,UPI,1058.45,39608.78,5,137.0,5.6,716.0,2,5,0
CUST_02073,36,Male,Karnataka,Tier 1,9,Prepaid,Annual Recharge,Yes,4G,Yes,None,None,No,No,No,UPI,495.1,3870.01,2,47.0,11.4,69.0,4,3,1
CUST_02074,37,Male,Madhya Pradesh,Tier 2,24,Postpaid,Monthly Bill,Yes,4G,No,None,Gaana,Yes,No,No,Net Banking,874.07,20704.33,2,284.0,34.9,598.0,5,3,0
CUST_02075,26,Male,Karnataka,Tier 2,3,Postpaid,Monthly Bill,No,4G,Yes,None,JioSaavn,No,No,Yes,Cash/Cheque,823.9,2051.04,2,101.0,3.6,0.0,1,3,1
CUST_02076,30,Female,Karnataka,Tier 3,10,Prepaid,Quarterly Recharge,Yes,No Internet,Yes,Multiple,None,No,No,Yes,UPI,725.33,7653.51,0,24.0,0.0,60.0,3,4,0
CUST_02077,43,Male,Maharashtra,Tier 3,57,Postpaid,Monthly Bill,Yes,5G,No,None,None,No,No,Yes,Debit Card,910.07,51888.97,3,2.0,14.9,460.0,5,1,1
CUST_02078,50,Male,Karnataka,Tier 3,58,Prepaid,Monthly Recharge,Yes,5G,Yes,Multiple,Gaana,Yes,Yes,Yes,UPI,1371.38,80172.61,2,15.0,10.1,97.0,4,2,0
CUST_02079,33,Male,Haryana,Tier 3,20,Prepaid,Monthly Recharge,Yes,4G,No,None,Spotify,No,No,No,UPI,619.75,13032.62,2,110.0,19.7,2176.0,4,4,1
CUST_02080,29,Male,Uttar Pradesh,Tier 3,29,Prepaid,Monthly Recharge,Yes,4G,No,None,Gaana,No,No,Yes,Cash/Cheque,636.72,18472.47,4,159.0,2.4,888.0,2,4,1
CUST_02081,35,Female,Maharashtra,Tier 1,46,Prepaid,Monthly Recharge,Yes,5G,No,None,JioSaavn,No,Yes,Yes,Net Banking,825.39,36966.03,2,7.0,44.4,186.0,3,4,0
CUST_02082,42,Female,Bihar,Tier 3,72,Prepaid,Annual Recharge,Yes,5G,No,None,Spotify,No,Yes,Yes,Debit Card,927.08,66948.95,0,85.0,19.6,18.0,4,4,0
CUST_02083,18,Female,Punjab,Tier 2,16,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Disney+ Hotstar,Gaana,No,No,Yes,Net Banking,641.02,10828.41,1,37.0,0.0,18.0,4,4,0
CUST_02084,18,Male,Kerala,Tier 3,19,Prepaid,Monthly Recharge,Yes,4G,No,None,None,No,Yes,No,Debit Card,591.74,11559.29,1,71.0,2.3,271.0,5,4,0
CUST_02085,27,Female,Haryana,Tier 2,12,Postpaid,Annual Contract,Yes,5G,Yes,None,JioSaavn,No,No,No,UPI,1069.64,13010.06,1,151.0,21.6,1264.0,5,5,0
CUST_02086,19,Male,Delhi,Tier 1,1,Prepaid,Monthly Recharge,Yes,5G,No,Prime Video,JioSaavn,No,No,Yes,Credit Card,1044.29,920.31,1,45.0,57.6,749.0,4,4,0
CUST_02087,28,Male,Madhya Pradesh,Tier 2,13,Prepaid,Annual Recharge,Yes,4G,No,None,Spotify,No,No,No,Net Banking,681.35,8268.54,0,17.0,30.9,261.0,1,5,1
CUST_02088,33,Male,Telangana,Tier 2,37,Prepaid,Monthly Recharge,Yes,4G,No,Multiple,JioSaavn,No,Yes,Yes,UPI,1175.52,43807.02,1,10.0,19.3,98.0,5,5,0
CUST_02089,29,Male,Punjab,Tier 1,39,Prepaid,Monthly Recharge,Yes,4G,No,None,Gaana,Yes,No,No,UPI,698.65,27149.72,2,517.0,5.3,27.0,4,4,0
CUST_02090,53,Male,Kerala,Tier 2,53,Postpaid,Monthly Bill,Yes,5G,No,Netflix,JioSaavn,No,No,Yes,UPI,1228.18,65249.64,1,117.0,33.4,194.0,3,3,0
CUST_02091,39,Male,Tamil Nadu,Tier 2,1,Prepaid,Quarterly Recharge,Yes,No Internet,No,Prime Video,JioSaavn,No,No,Yes,UPI,531.29,237.74,2,4.0,0.0,678.0,4,4,1
CUST_02092,38,Female,Kerala,Tier 2,17,Prepaid,Monthly Recharge,Yes,No Internet,No,Netflix,None,Yes,No,Yes,UPI,574.92,10773.33,0,15.0,0.0,266.0,4,3,0
CUST_02093,43,Male,Delhi,Tier 2,2,Prepaid,Monthly Recharge,No,5G,Yes,Prime Video,Gaana,No,No,No,UPI,986.17,2091.86,4,92.0,52.8,0.0,3,4,1
CUST_02094,20,Male,Tamil Nadu,Tier 1,5,Postpaid,Monthly Bill,Yes,4G,Yes,None,JioSaavn,No,No,Yes,Net Banking,833.61,3978.14,2,44.0,11.8,258.0,2,4,0
CUST_02095,48,Male,Maharashtra,Tier 3,55,Prepaid,Monthly Recharge,Yes,5G,Yes,Prime Video,JioSaavn,No,No,Yes,Cash/Cheque,1058.84,57668.03,2,78.0,18.8,95.0,1,4,1
CUST_02096,34,Female,Haryana,Tier 3,16,Prepaid,Annual Recharge,Yes,No Internet,Yes,None,JioSaavn,No,No,Yes,UPI,378.55,5357.45,4,67.0,0.0,667.0,4,3,0
CUST_02097,43,Male,Delhi,Tier 1,34,Prepaid,Annual Recharge,Yes,5G,No,None,Spotify,Yes,No,No,Net Banking,915.5,31437.34,1,14.0,90.3,560.0,2,4,0
CUST_02098,21,Female,West Bengal,Tier 3,1,Postpaid,Monthly Bill,Yes,4G,Yes,Netflix,None,No,Yes,Yes,UPI,937.9,646.78,1,46.0,5.0,142.0,5,5,0
CUST_02099,18,Female,Tamil Nadu,Tier 2,12,Prepaid,Quarterly Recharge,Yes,No Internet,No,Netflix,Gaana,No,No,No,UPI,522.61,6046.36,3,60.0,0.0,81.0,2,3,0
CUST_02100,45,Male,Bihar,Tier 1,26,Postpaid,Annual Contract,Yes,5G,No,None,JioSaavn,No,Yes,Yes,UPI,1059.68,27280.26,5,46.0,31.4,622.0,4,3,0
CUST_02101,39,Male,Tamil Nadu,Tier 2,3,Prepaid,Monthly Recharge,Yes,No Internet,No,None,JioSaavn,No,Yes,No,Credit Card,334.98,458.91,3,52.0,0.0,1514.0,4,4,1
CUST_02102,23,Male,Kerala,Tier 2,9,Prepaid,Annual Recharge,Yes,No Internet,No,Prime Video,JioSaavn,No,No,Yes,Cash/Cheque,532.55,4647.85,4,363.0,0.0,60.0,5,4,0
CUST_02103,23,Female,Punjab,Tier 2,1,Prepaid,Quarterly Recharge,Yes,4G,Yes,Disney+ Hotstar,JioSaavn,No,Yes,Yes,Debit Card,1005.38,1033.58,1,337.0,61.3,69.0,5,3,1
CUST_02104,49,Male,Uttar Pradesh,Tier 3,25,Prepaid,Monthly Recharge,Yes,No Internet,No,None,Gaana,No,No,Yes,UPI,359.72,8489.7,2,35.0,0.0,357.0,4,4,1
CUST_02105,19,Male,Tamil Nadu,Tier 2,72,Postpaid,Monthly Bill,Yes,5G,No,Disney+ Hotstar,JioSaavn,No,No,No,UPI,1301.65,93884.76,2,105.0,59.8,264.0,3,4,0
CUST_02106,56,Male,Kerala,Tier 1,42,Postpaid,Monthly Bill,Yes,4G,No,None,Spotify,No,Yes,Yes,UPI,888.88,36721.21,0,21.0,29.4,66.0,3,4,0
CUST_02107,23,Female,Haryana,Tier 3,72,Prepaid,Monthly Recharge,No,5G,No,Disney+ Hotstar,Gaana,Yes,Yes,No,Cash/Cheque,1051.24,75468.78,3,381.0,6.8,0.0,4,4,1
CUST_02108,43,Male,Kerala,Tier 1,44,Prepaid,Quarterly Recharge,Yes,4G,Yes,Disney+ Hotstar,None,Yes,No,Yes,Debit Card,928.42,41032.78,1,43.0,11.3,9.0,4,4,0
CUST_02109,30,Male,Delhi,Tier 2,46,Postpaid,Monthly Bill,Yes,4G,Yes,None,None,No,No,Yes,Debit Card,739.41,34006.03,2,70.0,9.9,272.0,5,5,0
CUST_02110,42,Female,Punjab,Tier 1,20,Prepaid,Quarterly Recharge,Yes,No Internet,No,Netflix,None,Yes,No,Yes,Net Banking,480.99,8799.17,3,38.0,0.0,49.0,4,4,0
CUST_02111,27,Female,Tamil Nadu,Tier 1,17,Postpaid,Monthly Bill,Yes,4G,No,Disney+ Hotstar,None,Yes,No,Yes,Net Banking,1088.51,17111.54,2,14.0,3.0,191.0,4,4,1
CUST_02112,32,Female,Gujarat,Tier 2,12,Postpaid,Annual Contract,Yes,No Internet,Yes,Multiple,None,No,No,Yes,Debit Card,951.81,11705.21,0,13.0,0.0,1632.0,4,3,0
CUST_02113,35,Male,Madhya Pradesh,Tier 1,40,Prepaid,Quarterly Recharge,Yes,4G,No,None,Spotify,No,Yes,Yes,Net Banking,609.98,24744.31,2,224.0,37.0,184.0,2,3,0
CUST_02114,21,Female,Karnataka,Tier 2,4,Postpaid,Monthly Bill,Yes,4G,Yes,Netflix,JioSaavn,No,No,Yes,Credit Card,1154.4,4836.29,4,64.0,13.1,172.0,5,2,1
CUST_02115,44,Female,Kerala,Tier 1,1,Prepaid,Annual Recharge,Yes,4G,No,Disney+ Hotstar,Spotify,No,No,Yes,UPI,977.17,863.55,2,285.0,18.7,228.0,4,5,0
CUST_02116,28,Male,Gujarat,Tier 2,70,Prepaid,Annual Recharge,Yes,5G,No,Disney+ Hotstar,None,Yes,No,Yes,Cash/Cheque,1072.05,74919.49,1,41.0,6.8,321.0,2,1,0
CUST_02117,32,Female,Punjab,Tier 2,1,Prepaid,Monthly Recharge,Yes,4G,Yes,Netflix,JioSaavn,Yes,No,No,Debit Card,920.6,867.28,1,51.0,5.8,4.0,4,5,1
CUST_02118,22,Male,Karnataka,Tier 1,72,Prepaid,Quarterly Recharge,Yes,No Internet,No,Disney+ Hotstar,None,Yes,No,Yes,Net Banking,542.09,39323.09,1,20.0,0.0,678.0,5,4,0
CUST_02119,18,Female,Uttar Pradesh,Tier 3,31,Prepaid,Monthly Recharge,Yes,5G,Yes,None,None,No,No,Yes,Credit Card,768.86,23767.92,3,9.0,48.3,141.0,4,2,1
CUST_02120,32,Male,Madhya Pradesh,Tier 1,9,Postpaid,Monthly Bill,Yes,5G,No,Disney+ Hotstar,JioSaavn,No,No,Yes,Credit Card,1420.84,12974.55,1,122.0,30.6,751.0,2,5,1
CUST_02121,66,Female,Maharashtra,Tier 1,28,Prepaid,Monthly Recharge,Yes,4G,Yes,None,JioSaavn,No,No,No,UPI,681.08,19727.37,1,40.0,58.9,61.0,4,5,0
CUST_02122,45,Male,Maharashtra,Tier 2,40,Prepaid,Annual Recharge,Yes,4G,Yes,Disney+ Hotstar,Spotify,No,Yes,Yes,Credit Card,1136.2,44964.47,2,124.0,11.6,225.0,1,3,0
CUST_02123,34,Female,Bihar,Tier 2,6,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Prime Video,JioSaavn,No,No,No,UPI,520.02,3027.44,2,47.0,0.0,1766.0,4,3,1
CUST_02124,31,Male,Delhi,Tier 2,35,Prepaid,Monthly Recharge,Yes,4G,Yes,Disney+ Hotstar,None,No,No,Yes,Net Banking,917.44,31681.21,2,207.0,32.3,86.0,2,5,1
CUST_02125,35,Female,Bihar,Tier 1,39,Prepaid,Monthly Recharge,Yes,4G,No,Multiple,Gaana,No,No,Yes,UPI,1110.31,43105.34,1,172.0,15.5,287.0,4,4,0
CUST_02126,42,Female,Karnataka,Tier 3,6,Prepaid,Monthly Recharge,Yes,4G,Yes,Disney+ Hotstar,None,Yes,Yes,No,UPI,930.81,5534.25,0,138.0,44.1,155.0,3,4,0
CUST_02127,19,Male,Tamil Nadu,Tier 2,1,Prepaid,Annual Recharge,Yes,No Internet,Yes,None,None,No,Yes,No,Credit Card,220.4,-219.42,2,126.0,0.0,417.0,5,5,0
CUST_02128,49,Female,Kerala,Tier 1,5,Prepaid,Monthly Recharge,Yes,4G,No,None,Gaana,No,Yes,No,UPI,580.44,2090.17,1,86.0,24.6,30.0,4,2,1
CUST_02129,44,Female,Rajasthan,Tier 2,5,Postpaid,Monthly Bill,Yes,4G,No,Netflix,None,Yes,Yes,Yes,Debit Card,988.78,4290.63,3,164.0,1.1,655.0,4,5,1
CUST_02130,44,Male,Gujarat,Tier 3,1,Prepaid,Monthly Recharge,Yes,5G,No,None,Spotify,No,No,No,UPI,797.8,1019.58,2,153.0,44.0,406.0,5,5,1
CUST_02131,40,Male,West Bengal,Tier 2,31,Prepaid,Monthly Recharge,Yes,No Internet,No,Netflix,None,No,No,Yes,Net Banking,509.45,15458.79,2,19.0,0.0,811.0,3,1,1
CUST_02132,35,Female,Madhya Pradesh,Tier 1,11,Postpaid,Monthly Bill,Yes,4G,No,Netflix,None,No,No,Yes,UPI,937.8,10206.44,1,95.0,59.3,572.0,5,4,1
CUST_02133,43,Male,Delhi,Tier 2,51,Postpaid,Annual Contract,Yes,4G,Yes,Prime Video,None,Yes,No,Yes,Debit Card,1021.75,52133.98,1,144.0,3.8,59.0,2,3,0
CUST_02134,42,Male,Uttar Pradesh,Tier 1,6,Prepaid,Monthly Recharge,Yes,4G,Yes,Multiple,Gaana,Yes,No,Yes,Debit Card,1176.98,7515.5,1,109.0,5.3,812.0,4,4,0
CUST_02135,30,Male,Karnataka,Tier 2,14,Prepaid,Monthly Recharge,No,4G,Yes,Netflix,None,Yes,No,Yes,UPI,725.59,10016.35,1,1.0,16.4,0.0,2,4,1
CUST_02136,27,Male,Gujarat,Tier 3,24,Postpaid,Monthly Bill,Yes,4G,Yes,None,None,No,No,Yes,Credit Card,876.04,21148.17,2,77.0,10.7,270.0,3,4,0
CUST_02137,36,Male,Delhi,Tier 2,50,Prepaid,Annual Recharge,Yes,4G,Yes,Netflix,None,No,Yes,Yes,UPI,853.22,42094.97,1,27.0,3.8,25.0,5,4,0
CUST_02138,55,Male,Tamil Nadu,Tier 2,17,Postpaid,Monthly Bill,Yes,4G,No,Multiple,JioSaavn,Yes,No,Yes,Debit Card,1336.72,22643.82,1,119.0,4.2,103.0,4,4,0
CUST_02139,18,Female,Uttar Pradesh,Tier 3,11,Prepaid,Monthly Recharge,Yes,4G,Yes,None,None,Yes,Yes,Yes,Debit Card,663.75,6812.44,0,108.0,31.4,137.0,3,4,0
CUST_02140,18,Female,Maharashtra,Tier 2,48,Prepaid,Quarterly Recharge,Yes,4G,No,Disney+ Hotstar,None,No,No,Yes,Net Banking,907.66,43497.08,1,9.0,34.5,654.0,4,4,0
CUST_02141,37,Male,Maharashtra,Tier 2,8,Prepaid,Monthly Recharge,Yes,No Internet,No,None,None,No,Yes,Yes,Credit Card,220.11,1824.66,3,32.0,0.0,258.0,5,3,0
CUST_02142,35,Female,Telangana,Tier 1,1,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,Spotify,No,Yes,Yes,Net Banking,870.25,753.17,1,185.0,9.3,181.0,4,3,1
CUST_02143,37,Female,Uttar Pradesh,Tier 2,14,Prepaid,Monthly Recharge,Yes,4G,No,Prime Video,Gaana,No,No,Yes,Credit Card,855.65,11767.51,2,53.0,15.1,1187.0,3,4,0
CUST_02144,38,Female,Punjab,Tier 2,36,Prepaid,Annual Recharge,Yes,4G,Yes,None,None,No,Yes,No,Debit Card,662.3,23977.37,0,57.0,3.7,108.0,3,4,0
CUST_02145,32,Male,Telangana,Tier 2,1,Prepaid,Quarterly Recharge,Yes,4G,Yes,Disney+ Hotstar,JioSaavn,Yes,No,No,Net Banking,942.27,740.66,1,18.0,3.3,263.0,4,3,1
CUST_02146,54,Male,Maharashtra,Tier 3,21,Postpaid,Monthly Bill,Yes,5G,No,None,None,Yes,No,Yes,UPI,949.68,19736.23,2,16.0,0.4,120.0,4,4,0
CUST_02147,18,Female,Gujarat,Tier 3,21,Prepaid,Monthly Recharge,Yes,5G,Yes,Prime Video,Spotify,No,Yes,Yes,Cash/Cheque,1065.93,21858.09,2,6.0,7.0,107.0,5,5,0
CUST_02148,24,Female,Maharashtra,Tier 2,63,Prepaid,Monthly Recharge,Yes,4G,Yes,Disney+ Hotstar,None,No,Yes,Yes,UPI,849.88,53795.35,0,7.0,8.2,869.0,1,4,1
CUST_02149,33,Female,Kerala,Tier 2,8,Postpaid,Annual Contract,Yes,No Internet,Yes,Prime Video,None,No,Yes,Yes,Credit Card,671.77,5353.02,3,15.0,0.0,331.0,2,4,0
CUST_02150,18,Female,Bihar,Tier 2,7,Prepaid,Monthly Recharge,Yes,5G,No,Multiple,JioSaavn,No,No,Yes,Net Banking,1243.33,8463.5,3,1.0,36.4,0.0,4,4,0
CUST_02151,32,Male,West Bengal,Tier 1,13,Prepaid,Quarterly Recharge,Yes,4G,Yes,Disney+ Hotstar,None,No,Yes,Yes,Debit Card,883.05,10960.3,2,416.0,19.8,64.0,3,4,0
CUST_02152,56,Male,Telangana,Tier 1,10,Prepaid,Monthly Recharge,Yes,4G,No,Netflix,None,No,No,No,UPI,783.97,9008.14,1,46.0,0.8,850.0,4,3,0
CUST_02153,35,Male,Delhi,Tier 3,31,Prepaid,Monthly Recharge,Yes,5G,Yes,Multiple,None,Yes,Yes,Yes,UPI,1176.53,34964.14,2,42.0,27.6,26.0,5,2,0
CUST_02154,37,Male,Uttar Pradesh,Tier 2,24,Prepaid,Monthly Recharge,Yes,No Internet,No,Netflix,Spotify,Yes,Yes,No,UPI,525.44,12231.4,2,71.0,0.0,896.0,2,4,1
CUST_02155,18,Female,Punjab,Tier 3,34,Postpaid,Monthly Bill,Yes,4G,No,None,None,No,Yes,Yes,Cash/Cheque,820.03,27639.85,3,155.0,36.9,92.0,4,3,0
